data_set_id,primary_injection_structure_id,primary_injection_structure_acronym,secondary_injection_structure_id,secondary_injection_acronym,mouse_line_name,grid_file_url,projection_structure_unionizes_file_url
167791990,993,MOs,{993},{MOs},Nr5a1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167791990_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167791990_projection_structure_unionizes.csv
167793416,926,ENTm,"{918,926}","{ENTl,ENTm}",Wfs1-Tg3-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167793416_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167793416_projection_structure_unionizes.csv
167794131,402,VISal,{402},{VISal},Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167794131_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167794131_projection_structure_unionizes.csv
167902586,746,ORBvl,"{44,746,731,972,39}","{ILA,ORBvl,ORBm,PL,ACAd}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167902586_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167902586_projection_structure_unionizes.csv
167904255,754,OT,"{56,342,672,754}","{ACB,SI,CP,OT}",Drd2-Cre_ER44,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167904255_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167904255_projection_structure_unionizes.csv
167904966,56,ACB,"{56,596,672,342}","{ACB,NDB,CP,SI}",Drd2-Cre_ER44,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167904966_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/167904966_projection_structure_unionizes.csv
168002073,985,MOp,{985},{MOp},Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168002073_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168002073_projection_structure_unionizes.csv
168002780,362,MD,"{726,64,362,575,186}","{DG,AD,MD,CL,LH}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168002780_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168002780_projection_structure_unionizes.csv
168003640,329,SSp-bfd,{329},{SSp-bfd},Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168003640_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168003640_projection_structure_unionizes.csv
168004394,599,CM,"{907,186,599,149,362,726,423,886}","{PCN,LH,CM,PVT,MD,DG,CA2,RSPv}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168004394_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168004394_projection_structure_unionizes.csv
168005102,126,PVp,"{1004,126,491,980}","{PMv,PVp,MM,PMd}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168005102_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168005102_projection_structure_unionizes.csv
168094300,564,MS,{564},{MS},Gnrh1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168094300_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168094300_projection_structure_unionizes.csv
168095041,907,PCN,"{626,907}","{MDl,PCN}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168095041_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168095041_projection_structure_unionizes.csv
168095756,111,AIp,{111},{AIp},Syt6-Cre_KI148,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168095756_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168095756_projection_structure_unionizes.csv
168096467,329,SSp-bfd,"{329,378}","{SSp-bfd,SSs}",Syt6-Cre_KI148,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168096467_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168096467_projection_structure_unionizes.csv
168097187,385,VISp,{385},{VISp},Syt6-Cre_KI148,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168097187_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168097187_projection_structure_unionizes.csv
168162771,993,MOs,{993},{MOs},Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168162771_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168162771_projection_structure_unionizes.csv
168163498,378,SSs,"{329,378}","{SSp-bfd,SSs}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168163498_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168163498_projection_structure_unionizes.csv
168164230,385,VISp,"{385,894}","{VISp,RSPagl}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168164230_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168164230_projection_structure_unionizes.csv
168164972,723,ORBl,"{723,746}","{ORBl,ORBvl}",A930038C07Rik-Tg1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168164972_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168164972_projection_structure_unionizes.csv
168165712,22,PTLp,{22},{PTLp},A930038C07Rik-Tg1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168165712_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168165712_projection_structure_unionizes.csv
168227692,222,RO,{222},{RO},Slc6a4-CreERT2_EZ13,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168227692_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168227692_projection_structure_unionizes.csv
168229113,985,MOp,{985},{MOp},Syt6-Cre_KI148,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168229113_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168229113_projection_structure_unionizes.csv
168229820,329,SSp-bfd,"{345,329}","{SSp-m,SSp-bfd}",Syt6-Cre_KI148,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168229820_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168229820_projection_structure_unionizes.csv
168230532,1064,ANcr2,"{1056,1064}","{ANcr1,ANcr2}",Pcp2-Cre_GN135,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168230532_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168230532_projection_structure_unionizes.csv
168299316,1007,SIM,{1007},{SIM},Pcp2-Cre_GN135,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168299316_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168299316_projection_structure_unionizes.csv
168300027,872,DR,"{872,35,128,591,197}","{DR,III,MRN,CLI,RL}",Slc6a4-Cre_ET33,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168300027_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168300027_projection_structure_unionizes.csv
168300739,362,MD,{362},{MD},Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168300739_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168300739_projection_structure_unionizes.csv
168301446,362,MD,{362},{MD},Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168301446_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168301446_projection_structure_unionizes.csv
168302154,655,COApl,"{788,655,663}","{PAA,COApl,COApm}",Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168302154_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168302154_projection_structure_unionizes.csv
168361750,531,MPT,"{531,294,795,634,1061,706}","{MPT,SCm,PAG,NPC,PPT,OP}",Gad2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168361750_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168361750_projection_structure_unionizes.csv
168362462,126,PVp,"{980,830,223,1004,491,126,1126}","{PMd,DMH,ARH,PMv,MM,PVp,TMd}",Gad2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168362462_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168362462_projection_structure_unionizes.csv
168363168,886,RSPv,{886},{RSPv},Syt6-Cre_KI148,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168363168_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168363168_projection_structure_unionizes.csv
168363874,411,MEAad,"{411,426}","{MEAad,MEApd}",Cart-Tg1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168363874_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168363874_projection_structure_unionizes.csv
168364580,491,MM,"{1126,946,491,525}","{TMd,PH,MM,SUM}",Cart-Tg1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168364580_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168364580_projection_structure_unionizes.csv
168401109,39,ACAd,"{48,39}","{ACAv,ACAd}",Pvalb-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168401109_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168401109_projection_structure_unionizes.csv
168454779,985,MOp,{985},{MOp},Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168454779_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168454779_projection_structure_unionizes.csv
168455487,1002,AUDp,"{1002,1011}","{AUDp,AUDd}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168455487_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168455487_projection_structure_unionizes.csv
168513750,329,SSp-bfd,{329},{SSp-bfd},Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168513750_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168513750_projection_structure_unionizes.csv
168515225,1093,PRNc,"{534,146,795,1093}","{SUT,PRNr,PAG,PRNc}",Slc6a5-Cre_KF109,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168515225_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168515225_projection_structure_unionizes.csv
168515938,385,VISp,{385},{VISp},Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168515938_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168515938_projection_structure_unionizes.csv
168614604,56,ACB,"{489,342,56}","{islm,SI,ACB}",Drd1a-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168614604_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168614604_projection_structure_unionizes.csv
168615344,56,ACB,"{814,56,44,597,258,672}","{DP,ACB,ILA,TTd,LSr,CP}",Drd1a-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168615344_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168615344_projection_structure_unionizes.csv
168616111,653,VI,{653},{VI},Chat-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168616111_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168616111_projection_structure_unionizes.csv
168616827,830,DMH,"{830,946}","{DMH,PH}",Hdc-Cre_IM1,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168616827_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168616827_projection_structure_unionizes.csv
168663472,797,ZI,"{797,194,356,364,470,629,218,1020}","{ZI,LHA,PST,PSTN,STN,VAL,LP,PO}",Slc17a6-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168663472_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168663472_projection_structure_unionizes.csv
168664192,91,IP,"{867,217,91,984}","{PB,SUV,IP,CENT3}",Gabrr3-Cre_KC112,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168664192_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/168664192_projection_structure_unionizes.csv
170261951,541,TEa,"{541,409}","{TEa,VISl}",Ntsr1-Cre_GN220,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170261951_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170261951_projection_structure_unionizes.csv
170263370,797,ZI,"{1031,797,194,470}","{GPi,ZI,LHA,STN}",Gabrr3-Cre_KC112,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170263370_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170263370_projection_structure_unionizes.csv
170721670,104,AId,"{104,723,993,184}","{AId,ORBl,MOs,FRP}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170721670_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170721670_projection_structure_unionizes.csv
170784358,38,PVH,"{629,38,181,685}","{VAL,PVH,RE,VM}",Crh-IRES-Cre (BL),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170784358_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170784358_projection_structure_unionizes.csv
170785775,56,ACB,"{342,56,672}","{SI,ACB,CP}",Drd1a-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170785775_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/170785775_projection_structure_unionizes.csv
